ISN,Region,County,Child ID,Custody Start,Custody End,Custody Type,Custody Sequence Number,Custody Tracking Number
17602,V-W,Pike,5833027,2007-11-13,2008-03-12,CORD,1,57YC07P00383
17812,V-W,Walthall,5833809,2007-11-14,2009-11-10,CORD,1,74YC07P00029
28909,IV-S,Jones,5833973,2011-12-01,2012-09-04,CORD,1,34YC11P00837
18484,II-W,Humphreys,5834325,2008-03-20,2009-07-01,CORD,1,27YC07P00097
28609,VII-C,Harrison,5834619,2011-10-10,2015-02-10,CORD,1,24YC11P00437
17647,IV-N,West Chickasaw,5834767,2007-11-16,2009-06-19,CORD,1,84YC07P00223
17632,VII-C,Harrison,5835267,2007-11-15,2009-11-13,CORD,1,24YC07P01056
19216,VI,Forrest,5835291,2008-05-20,2008-11-26,CORD,1,18YC08P00440
20498,V-E,Copiah,5838665,2008-12-05,2009-04-23,CORD,1,15YC08P00098
17628,IV-S,Neshoba,5838878,2007-11-15,2008-06-12,CORD,1,50YC07P00174
32173,VII-C,Harrison,5840244,2013-02-07,2013-05-22,CORD,1,24YC13P00169
40721,VII-C,Harrison,5840244,2015-03-05,2015-03-09,CORD,2,24YC15P01737
17783,VII-C,Harrison,5840279,2007-11-07,2007-12-05,CORD,1,24YC07P01078
26547,III-S,Hinds,5841275,2010-12-17,2011-01-06,CORD,1,25YC10P02355
17645,I-N,Marshall,5841291,2007-11-16,2008-03-04,CORD,1,47YC07P00457
34183,VII-C,Harrison,5841690,2013-01-28,2013-08-27,CORD,1,24YC13P00342
34182,VII-C,Harrison,5841704,2013-01-28,2013-08-27,CORD,1,24YC13P00341
17643,II-E,Tunica,5842956,2007-11-19,2010-10-15,CORD,1,72YC07P00099
22511,VII-W,Pearl River,5843235,2009-09-15,2013-12-11,CORD,1,55YC09P00077
17681,IV-S,Lauderdale,5844010,2007-11-16,2010-02-17,CORD,1,38YC07P00821
17680,IV-S,Lauderdale,5844045,2007-11-16,2010-02-17,CORD,1,38YC07P00822
26069,VII-C,Harrison,5844150,2010-10-15,2010-11-22,CORD,1,24YC10P00260
17679,IV-S,Lauderdale,5844193,2007-11-16,2010-02-17,CORD,1,38YC07P00823
17666,V-W,Adams,5844371,2007-11-19,2009-08-31,CORD,1,01YC07P00139
17665,V-W,Adams,5844452,2007-11-19,2009-08-31,CORD,1,01YC07P00138
17663,V-W,Adams,5844460,2007-11-19,2009-08-31,CORD,1,01YC07P00136
17664,V-W,Adams,5844487,2007-11-19,2009-08-31,CORD,1,01YC07P00137
17667,V-W,Adams,5844495,2007-11-19,2009-08-31,CORD,1,01YC07P00140
24054,III-N,Madison,5844541,2010-03-23,2010-05-12,CORD,1,45YC10P00078
27440,III-N,Madison,5844541,2011-05-26,2015-08-24,CORD,2,45YC11P00200
24148,III-N,Madison,5844584,2010-03-23,2010-05-12,CORD,1,45YC10P00077
27442,III-N,Madison,5844584,2011-05-26,2011-09-29,CORD,2,45YC11P00201
17986,V-W,Pike,5844843,2008-01-14,2012-11-14,CORD,1,57YC07P00396
17820,IV-S,Lauderdale,5845254,2007-12-06,2009-06-05,CORD,1,38YC07P00870
42304,III-N,Madison,5845254,2015-12-23,2017-05-09,CORD,2,45YC15P00565
17827,IV-S,Lauderdale,5845262,2007-12-13,2010-12-23,CORD,1,38YC07P00873
17824,IV-S,Lauderdale,5845270,2007-12-13,2010-12-23,CORD,1,38YC07P00872
17723,IV-S,Lauderdale,5847133,2007-11-28,2008-07-09,CORD,1,38YC07P00849
17737,IV-S,Lauderdale,5847168,2007-11-28,2009-11-18,CORD,1,38YC07P00850
37053,IV-N,Lowndes,5847869,2014-07-07,NULL,CORD,1,44YC18P00404
35938,III-N,Rankin,5848148,2014-02-24,2014-03-03,CORD,1,61YC14P00303
38127,III-N,Rankin,5848148,2014-11-03,2014-11-06,CORD,2,61YC14P01366
41280,III-N,Rankin,5848148,2015-09-21,2016-05-04,CORD,3,61YC15P01214
19757,II-E,Panola,5848652,2008-09-04,2010-02-25,CORD,1,54YC08P00251
33297,II-W,Washington,5848695,2013-06-24,2014-09-02,CORD,1,76YC13P00536
17816,IV-S,Jones,5849578,2007-11-13,2009-01-06,CORD,1,34YC07P00643
17686,V-E,Copiah,5849683,2007-11-20,2008-11-20,CORD,1,15YC07P00057
17683,V-E,Copiah,5849691,2007-11-20,2008-11-20,CORD,1,15YC07P00055
17726,V-W,Warren,5850924,2007-11-20,2008-11-13,CORD,1,75YC07P00360
36927,VI,Stone,5851254,2014-05-29,2014-12-23,CORD,1,66YC14P00060
39034,VI,Stone,5851254,2015-02-19,2015-12-09,CORD,2,66YC15P00013
18176,I-N,Tishomingo,5851467,2007-11-21,2008-11-21,CORD,1,71YC08P00031
21286,V-W,Adams,5851505,2009-04-21,2012-06-25,CORD,1,01YC09P00099
24367,V-W,Adams,5851513,2010-06-14,2014-03-31,CORD,1,01YC10P00075
19209,IV-N,Lowndes,5851599,2008-06-23,2013-02-28,CORD,1,44YC08P00032
18433,I-N,Alcorn,5851645,2008-03-07,2009-12-16,CORD,1,02YC08P00095
20847,VI,Forrest,5851653,2009-02-06,2012-02-23,CORD,1,18YC09P00111
18432,I-N,Alcorn,5851858,2008-03-07,2009-12-16,CORD,1,02YC08P00094
19742,IV-S,Lauderdale,5851939,2008-08-27,2009-04-29,CORD,1,38YC08P00327
19741,IV-S,Lauderdale,5851947,2008-08-27,2009-04-29,CORD,1,38YC08P00326
17982,VII-C,Harrison,5852048,2007-11-27,2009-03-30,CORD,1,24YC07P01179
17981,VII-C,Harrison,5852099,2007-11-27,2009-03-30,CORD,1,24YC07P01178
30702,VII-C,Harrison,5852099,2012-07-30,2013-02-11,CORD,2,24YC12P00468
49856,VII-C,Harrison,5852099,2017-10-09,2017-11-06,CORD,3,24YC17P03655
34909,III-S,Hinds,5852455,2013-11-27,2015-03-05,CORD,1,25YC13P02583
21445,VII-E,Jackson,5852560,2009-04-20,2009-10-19,CORD,1,30YC09P00295
18438,III-S,Hinds,5852587,2007-11-16,2010-08-09,CORD,1,25YC08P00068
28555,VII-W,Hancock,5852862,2011-10-05,2012-10-31,CORD,1,23YC11P00403
33830,VII-W,Hancock,5852862,2013-07-19,2013-07-25,CORD,2,23YC13P00453
31735,V-E,Lawrence,5853222,2012-12-11,2014-05-07,CORD,1,39YC12P00180
42964,V-E,Lawrence,5853222,2016-02-05,NULL,CORD,2,39YC16P00010
17915,VII-W,Hancock,5853508,2007-11-25,2008-07-14,CORD,1,23YC07P00143
36412,VII-W,Hancock,5853508,2014-05-07,NULL,CORD,2,23YC14P00243
17921,VII-W,Hancock,5853559,2007-11-25,2008-07-14,CORD,1,23YC07P00145
17920,VII-W,Hancock,5853583,2007-11-25,2008-07-14,CORD,1,23YC07P00144
36413,VII-W,Hancock,5853583,2014-05-07,2018-03-22,CORD,2,23YC14P00245
52264,VI,Lamar,5854695,2018-07-17,NULL,CORD,1,37YC18P00489
37287,VI,Forrest,5855152,2014-08-12,2014-08-13,CORD,1,18YC14P00367
17780,IV-N,West Chickasaw,5855195,2007-12-04,2010-09-10,CORD,1,84YC07P00244
17702,IV-S,Neshoba,5855241,2007-11-26,2012-04-11,CORD,1,50YC07P00175
17703,IV-S,Neshoba,5855276,2007-11-26,2012-04-11,CORD,1,50YC07P00177
17862,IV-S,Lauderdale,5856019,2007-12-20,2011-05-20,CORD,1,38YC07P00881
17861,IV-S,Lauderdale,5856027,2007-12-20,2011-05-20,CORD,1,38YC07P00880
18565,VII-C,Harrison,5856167,2008-03-25,2008-12-16,CORD,1,24YC08P00242
43591,V-W,Walthall,5856175,2016-04-14,2017-08-30,CORD,1,74YC16P00089
18566,VII-C,Harrison,5856221,2008-03-25,2008-12-16,CORD,1,24YC08P00243
18567,VII-C,Harrison,5856248,2008-03-25,2008-12-16,CORD,1,24YC08P00244
32820,III-N,Rankin,5856426,2013-05-02,2014-02-07,CORD,1,61YC13P00629
21373,V-E,Lawrence,5857481,2009-04-28,2011-01-26,CORD,1,39YC09P00043
21374,V-E,Lawrence,5857503,2009-04-28,2010-02-09,CORD,1,39YC09P00045
25555,VII-C,Harrison,5857716,2010-07-20,2012-11-06,CORD,1,24YC10P00220
17712,V-W,Adams,5857740,2007-11-21,2008-01-15,CORD,1,01YC07P00145
17711,V-W,Adams,5857910,2007-11-22,2010-03-10,CORD,1,01YC07P00146
17753,VII-C,Harrison,5858917,2007-11-29,2009-02-10,CORD,1,24YC07P01093
22214,VII-C,Harrison,5858917,2009-07-29,2011-07-18,CORD,2,24YC09P00168
20437,VI,Forrest,5859700,2008-11-25,2010-03-01,CORD,1,18YC08P00810
28033,II-E,Panola,5860091,2011-08-15,2012-05-11,CORD,1,54YC11P00217
32918,II-E,Panola,5860091,2013-05-16,2014-09-25,CORD,2,54YC13P00067
46006,II-W,Coahoma,5860458,2016-10-25,NULL,CORD,1,14YC16P00351
17908,III-N,Yazoo,5861705,2007-11-28,2008-01-25,CORD,1,82YC08P00002
19090,III-N,Yazoo,5861705,2008-05-30,2009-01-27,CORD,2,82YC08P00041
48357,IV-S,Lauderdale,5862027,2017-05-11,2017-12-14,CORD,1,38YC17P00250
20150,I-S,Union,5862094,2008-11-04,2010-03-29,CORD,1,73YC08P00550
17795,VII-C,Harrison,5862108,2007-11-15,2009-10-02,CORD,1,24YC07P01129
24711,I-N,Alcorn,5862299,2010-06-01,2012-06-27,CORD,1,02YC10P00344
17794,IV-N,Lowndes,5863155,2007-11-30,2008-08-28,CORD,1,44YC07P00103
20359,VII-C,Harrison,5863422,2008-08-25,2008-09-24,CORD,1,24YC08P00726
31865,VII-C,Harrison,5863422,2012-11-27,2016-08-31,CORD,2,24YC13P00021
19614,V-E,Lincoln,5863686,2008-08-12,2009-01-06,CORD,1,43YC08P00095
28040,V-W,Warren,5863694,2011-08-04,2011-09-08,CORD,1,75YC11P00270
19612,V-E,Lincoln,5863716,2008-08-12,2009-01-06,CORD,1,43YC08P00093
19613,V-E,Lincoln,5863724,2008-08-12,2009-01-06,CORD,1,43YC08P00094
42506,VII-C,Harrison,5864216,2016-01-14,2016-02-11,CORD,1,24YC16P00158
32594,I-N,Tippah,5864852,2013-04-14,2015-03-02,CORD,1,70YC13P00133
17740,VII-C,Harrison,5865379,2007-12-03,2009-03-11,CORD,1,24YC07P01099
34320,VII-C,Harrison,5865379,2013-10-03,2014-10-09,CORD,2,24YC13P01564
17741,VII-C,Harrison,5865409,2007-12-03,2009-03-11,CORD,1,24YC07P01100
52332,VI,Lamar,5866286,2018-07-26,NULL,CORD,1,37YC18P00334
52333,VI,Lamar,5866294,2018-07-26,NULL,CORD,1,37YC18P00335
31312,V-W,Adams,5866626,2012-10-17,2013-10-28,CORD,1,01YC12P00308
46749,IV-S,Lauderdale,5867118,2017-01-04,2018-05-10,CORD,1,38YC17P00021
47430,IV-S,Lauderdale,5867126,2017-01-04,2018-05-10,CORD,1,38YC17P00105
19727,II-W,Carroll,5867665,2008-08-27,2008-11-04,CORD,1,08YC08P00078
17983,III-S,Hinds,5868483,2008-01-02,2008-03-13,CORD,1,25YC07P01784
40446,III-S,Hinds,5868483,2015-07-06,NULL,CORD,2,25YC15P01207
17984,III-S,Hinds,5868505,2008-01-02,2008-03-13,CORD,1,25YC08P00058
40444,III-S,Hinds,5868505,2015-07-06,NULL,CORD,2,25YC15P01203
18092,III-S,Hinds,5868998,2007-12-13,2008-01-22,CORD,1,25YC08P00054
26363,V-W,Adams,5869153,2011-01-10,2011-10-12,CORD,1,01YC10P00301
20537,IV-S,Lauderdale,5869404,2008-12-24,2010-01-20,CORD,1,38YC09P00002
20535,IV-S,Lauderdale,5869420,2008-12-24,2010-01-20,CORD,1,38YC09P00001
35208,III-S,Hinds,5870615,2014-01-03,2014-01-22,CORD,1,25YC14P00022
35210,III-S,Hinds,5870666,2014-01-03,2014-01-22,CORD,1,25YC14P00021
17893,VII-C,Harrison,5870674,2007-11-20,2010-11-12,CORD,1,24YC07P01162
36571,VII-W,Hancock,5870674,2014-05-12,2016-01-27,CORD,2,23YC14P00291
18381,VII-E,Jackson,5871182,2008-01-17,2008-01-22,CORD,1,30YC08P00119
29183,VII-E,Jackson,5871182,2012-01-17,2014-02-13,CORD,2,30YC12P00068
18312,II-W,Washington,5871778,2008-02-15,2009-05-07,CORD,1,76YC08P00193
21675,VII-C,Harrison,5872324,2009-06-01,2016-09-22,CORD,1,24YC09P00111
35899,VII-C,Harrison,5872774,2014-03-17,2015-09-17,CORD,1,24YC14P00090
27877,IV-S,Lauderdale,5872790,2011-07-18,2014-02-12,CORD,1,38YC11P00134
35900,VII-C,Harrison,5872847,2014-03-17,2015-12-03,CORD,1,24YC14P00089
27876,IV-S,Lauderdale,5872901,2011-07-18,2014-02-12,CORD,1,38YC11P00133
27874,IV-S,Lauderdale,5873045,2011-07-18,2014-02-12,CORD,1,38YC11P00131
17804,VII-W,Hancock,5873819,2007-12-06,2008-01-28,CORD,1,23YC07P00136
34022,VII-W,Hancock,5873819,2013-09-04,2017-03-13,CORD,2,23YC13P00546
17819,IV-S,Lauderdale,5873940,2007-12-03,2008-07-11,CORD,1,38YC07P00857
26207,V-E,Lincoln,5874564,2010-12-13,2011-04-12,CORD,1,43YC10P00349
26206,V-E,Lincoln,5874580,2010-12-13,2011-04-12,CORD,1,43YC10P00348
17909,II-W,Washington,5875056,2008-01-02,2012-08-20,CORD,1,76YC08P00013
23422,I-N,Marshall,5875439,2010-01-14,2010-10-22,CORD,1,47YC10P00025
17845,I-N,Prentiss,5875455,2007-12-12,2008-12-17,CORD,1,59YC07P00448
17843,IV-S,Newton,5876176,2007-12-18,2008-09-03,CORD,1,51YC07P00084
17782,V-W,Adams,5876664,2007-12-06,2009-08-31,CORD,1,01YC07P00152
33852,II-E,Grenada,5877202,2013-08-20,2014-01-27,CORD,1,22YC13P00224
21066,IV-N,Lowndes,5877229,2009-03-19,2009-12-02,CORD,1,44YC09P00010
21065,IV-N,Lowndes,5877237,2009-03-19,2009-12-02,CORD,1,44YC09P00009
41157,IV-N,Lowndes,5877237,2015-09-06,2017-01-11,CORD,2,44YC15P00436
30661,VII-C,Harrison,5877636,2012-07-10,2013-09-03,CORD,1,24YC07P01139
26268,IV-N,Oktibbeha,5877660,2010-12-15,2012-01-09,CORD,1,53YC10P00243
32484,I-S,Monroe,5877660,2013-03-07,2017-10-11,CORD,2,48YC13P00170
17810,VII-E,Jackson,5878012,2007-12-07,2011-11-04,CORD,1,30YC07P01122
35049,VII-W,Hancock,5880505,2013-12-12,2014-09-17,CORD,1,23YC13P00824
35050,VII-W,Hancock,5880513,2013-12-12,2014-09-17,CORD,1,23YC13P00825
17773,I-N,Tippah,5880548,2007-12-07,2009-09-04,CORD,1,70YC07P00357
19672,VII-C,Harrison,5880580,2008-08-15,2009-03-23,CORD,1,24YC08P00108
23341,VII-C,Harrison,5880580,2009-12-15,2011-04-12,CORD,2,24YC09P00249
19673,VII-C,Harrison,5880599,2008-08-15,2009-03-23,CORD,1,24YC08P00109
23340,VII-C,Harrison,5880599,2009-12-15,2011-04-12,CORD,2,24YC09P00248
17779,I-S,Pontotoc,5880661,2007-11-30,2008-03-26,CORD,1,58YC07P00296
17778,I-S,Pontotoc,5880688,2007-11-30,2008-03-26,CORD,1,58YC07P00295
18211,IV-N,Lowndes,5880742,2008-01-31,2009-06-03,CORD,1,44YC08P00007
18268,IV-N,Lowndes,5880750,2008-01-31,2009-06-03,CORD,1,44YC08P00009
18269,IV-N,Lowndes,5880769,2008-01-31,2009-06-03,CORD,1,44YC08P00011
30300,VII-C,Harrison,5880815,2012-05-10,2015-09-16,CORD,1,24YC12P00307
30301,VII-C,Harrison,5880831,2012-05-10,2013-04-30,CORD,1,24YC12P00308
30299,VII-C,Harrison,5880882,2012-05-10,2014-03-06,CORD,1,24YC12P00324
17769,II-W,Humphreys,5880904,2007-12-06,2011-12-20,CORD,1,27YC07P00101
17855,I-S,Union,5881692,2007-12-07,2008-09-25,CORD,1,73YC07P00618
17777,V-E,Covington,5881722,2007-12-06,2009-02-09,CORD,1,16YC07P00094
17806,VII-W,Hancock,5882419,2007-12-06,2008-01-28,CORD,1,23YC07P00138
18373,V-W,Pike,5882737,2008-02-28,2008-04-02,CORD,1,57YC08P00028
23880,VII-E,Jackson,5884438,2010-02-24,2011-11-16,CORD,1,30YC10P00308
17829,III-S,Hinds,5884500,2007-12-04,2008-10-21,CORD,1,25YC07P01826
30296,VII-C,Harrison,5884616,2012-05-10,2016-06-01,CORD,1,24YC12P00321
17945,I-N,Tippah,5884632,2008-01-10,2008-12-18,CORD,1,70YC08P00009
17814,I-S,Union,5884810,2007-12-07,2008-05-05,CORD,1,73YC07P00609
21606,V-W,Pike,5884950,2009-05-29,2009-10-14,CORD,1,57YC09P00227
33613,V-W,Pike,5884950,2013-07-23,2013-07-24,CORD,2,57YC13P00047
21607,V-W,Pike,5884969,2009-05-29,2009-10-14,CORD,1,57YC09P00228
31997,V-W,Pike,5884969,2013-01-31,2016-03-14,CORD,2,57YC13P00046
24760,VII-E,Jackson,5885310,2010-05-27,2011-02-09,CORD,1,30YC10P00772
41674,VII-C,Harrison,5885310,2015-10-21,2016-12-15,CORD,2,24YC15P02805
18415,VI,Forrest,5886643,2008-03-05,2009-07-07,CORD,1,18YC08P00167
23718,V-E,Lawrence,5887747,2010-02-09,2011-01-26,CORD,1,39YC10P00012
20485,V-E,Lawrence,5887771,2008-12-16,2009-01-06,CORD,1,39YC08P00096
17800,I-S,Itawamba,5888298,2007-12-10,2008-07-21,CORD,1,29YC07P00348
21430,III-S,Hinds,5888735,2009-04-22,2010-07-15,CORD,1,25YC09P00922
34769,VII-C,Harrison,5891892,2013-11-13,2015-07-22,CORD,1,24YC13P01955
34768,VII-C,Harrison,5891957,2013-11-13,2016-08-03,CORD,1,24YC13P01954
29970,VII-C,Harrison,5892198,2012-04-02,2013-07-02,CORD,1,24YC12P00224
38235,VII-C,Harrison,5892198,2014-11-13,2016-06-02,CORD,2,24YC14P02705
29969,VII-C,Harrison,5892201,2012-04-02,2013-07-02,CORD,1,24YC12P00213
38236,VII-C,Harrison,5892201,2014-11-13,2016-06-02,CORD,2,24YC14P02706
34729,VI,Forrest,5892244,2013-11-07,2015-01-06,CORD,1,18YC07P00741
24059,VII-W,Hancock,5892295,2010-03-24,2014-10-15,CORD,1,23YC10P00053
17890,VII-C,Harrison,5893216,2007-11-27,2009-11-13,CORD,1,24YC07P01160
19839,IV-S,Lauderdale,5893305,2008-09-06,2010-05-26,CORD,1,38YC08P00333
17818,V-E,Lincoln,5893372,2007-12-11,2008-01-08,CORD,1,43YC07P00129
17817,V-E,Lincoln,5893399,2007-12-11,2008-01-08,CORD,1,43YC07P00128
17894,VII-C,Harrison,5893739,2007-11-02,2008-10-21,CORD,1,24YC07P01165
35261,VII-C,Harrison,5893739,2014-01-09,2014-05-15,CORD,2,24YC14P00040
36895,VII-C,Harrison,5893739,2014-06-29,2015-10-05,CORD,3,24YC14P01448
27360,VII-C,Harrison,5894107,2011-05-09,2018-08-21,CORD,1,24YC11P00164
27361,VII-C,Harrison,5894115,2011-05-09,2018-08-21,CORD,1,24YC11P00165
27362,VII-C,Harrison,5894123,2011-05-09,2017-03-15,CORD,1,24YC11P00166
20463,I-S,Union,5894565,2008-12-15,2009-06-19,CORD,1,73YC08P00636
31148,I-S,Union,5894565,2012-09-25,2013-10-29,CORD,2,73YC12P00245
17919,V-W,Adams,5895200,2007-12-21,2010-04-05,CORD,1,01YC07P00158
27306,I-N,Tishomingo,5895804,2011-05-06,2013-08-02,CORD,1,71YC11P00116
26783,V-W,Franklin,5896886,2011-03-08,2011-04-01,CORD,1,19YC11P00001
17825,IV-N,Lowndes,5897548,2007-12-12,2010-04-07,CORD,1,44YC07P00104
17826,IV-N,Lowndes,5897556,2007-12-12,2010-04-07,CORD,1,44YC07P00105
21600,I-N,Alcorn,5897777,2009-06-03,2010-07-07,CORD,1,02YC09P00262
18466,VII-C,Harrison,5898625,2008-03-14,2008-11-10,CORD,1,24YC08P00204
29963,VII-C,Harrison,5898625,2012-04-02,2015-09-30,CORD,2,24YC12P00222
17918,V-W,Adams,5899044,2007-12-21,2010-04-05,CORD,1,01YC07P00159
18658,VII-C,Harrison,5900603,2008-03-28,2009-11-13,CORD,1,24YC08P00220
25431,I-N,Tippah,5901359,2010-08-27,2012-08-17,CORD,1,70YC10P00213
18743,III-S,Hinds,5902371,2007-11-20,2008-12-22,CORD,1,25YC08P00338
18746,III-S,Hinds,5902398,2007-11-20,2008-12-22,CORD,1,25YC08P00323
18086,I-N,Tishomingo,5902703,2008-01-03,2009-12-09,CORD,1,71YC08P00004
27144,IV-S,Newton,5903246,2011-04-22,2011-10-05,CORD,1,51YC11P00026
17844,V-W,Pike,5903890,2007-12-17,2007-12-18,CORD,1,57YC07P00419
23120,VII-W,Pearl River,5905389,2009-11-23,2010-12-01,CORD,1,55YC09P00102
23121,VII-W,Pearl River,5905397,2009-11-23,2010-12-01,CORD,1,55YC09P00103
17874,VI,Lamar,5906792,2007-12-19,2008-05-13,CORD,1,37YC07P00299
17864,V-E,Covington,5907012,2007-12-19,2008-10-20,CORD,1,16YC07P00101
38589,V-E,Covington,5907012,2014-11-04,2014-11-05,CORD,2,16YC14P00157
17873,VI,Lamar,5907020,2007-12-19,2008-05-13,CORD,1,37YC07P00298
17866,V-E,Covington,5907071,2007-12-19,2008-10-20,CORD,1,16YC07P00103
38591,V-E,Covington,5907071,2014-11-04,2014-11-05,CORD,2,16YC14P00158
17865,V-E,Covington,5907098,2007-12-19,2008-10-20,CORD,1,16YC07P00102
38592,V-E,Covington,5907098,2014-11-04,2014-11-05,CORD,2,16YC14P00155
17869,I-N,Tishomingo,5907381,2007-12-19,2010-04-26,CORD,1,71YC07P00170
17870,I-N,Tishomingo,5907446,2007-12-19,2010-04-26,CORD,1,71YC07P00171
17871,I-N,Tishomingo,5907462,2007-12-19,2010-04-26,CORD,1,71YC07P00172
17868,I-N,Tishomingo,5907470,2007-12-19,2010-04-26,CORD,1,71YC07P00173
18032,III-S,Hinds,5907810,2008-01-18,2008-06-10,CORD,1,25YC08P00085
17897,VII-C,Harrison,5908124,2007-12-20,2010-05-20,CORD,1,24YC08P00002
17896,VII-C,Harrison,5908140,2007-12-20,2010-05-20,CORD,1,24YC08P00001
30982,III-S,Hinds,5908183,2012-08-18,2012-11-29,CORD,1,25YC12P02123
45510,III-S,Hinds,5908183,2016-09-13,NULL,CORD,2,25YC16P01288
31005,III-S,Hinds,5908191,2012-08-18,2012-11-29,CORD,1,25YC12P02211
20138,III-N,Rankin,5908353,2008-10-24,2011-02-07,CORD,1,61YC08P00838
29285,VI,Stone,5908655,2012-01-03,2012-01-25,CORD,1,66YC12P00017
40423,VI,Stone,5908655,2015-07-08,2015-07-10,CORD,2,66YC15P00060
18005,V-W,Adams,5908671,2008-01-16,2009-01-26,CORD,1,01YC07P00153
18003,V-W,Adams,5908701,2008-01-16,2009-01-26,CORD,1,01YC07P00154
18004,V-W,Adams,5908787,2008-01-16,2009-01-26,CORD,1,01YC07P00155
18019,V-W,Adams,5908817,2008-01-16,2009-01-26,CORD,1,01YC07P00156
18006,V-W,Adams,5908833,2008-01-16,2009-01-26,CORD,1,01YC07P00157
21423,VII-C,Harrison,5909090,2007-11-20,2007-12-18,CORD,1,24YC08P00668
17872,I-N,Tippah,5909929,2007-12-19,2007-12-20,CORD,1,70YC07P00375
28197,IV-N,Lowndes,5910145,2011-07-15,2013-06-05,CORD,1,44YC11P00049
18971,V-E,Smith,5910390,2008-05-22,2008-08-14,CORD,1,65YC08P00021
18975,V-E,Smith,5910404,2008-05-22,2008-08-14,CORD,1,65YC08P00022
18141,VI,Lamar,5910420,2007-12-21,2008-01-08,CORD,1,37YC07P00297
20717,VI,Lamar,5910420,2008-06-13,2010-08-31,CORD,2,37YC08P00374
18116,VI,Stone,5910692,2008-01-30,2009-06-10,CORD,1,66YC08P00021
27026,II-E,Panola,5911567,2011-04-06,2011-09-13,CORD,1,54YC11P00222
29094,I-S,Itawamba,5912156,2011-12-06,2013-03-27,CORD,1,29YC11P00485
29093,I-S,Itawamba,5912164,2011-12-06,2012-12-10,CORD,1,29YC11P00486
17941,V-E,Lincoln,5912695,2008-01-08,2009-10-13,CORD,1,43YC07P00130
17882,II-E,DeSoto,5913640,2007-12-22,2007-12-23,CORD,1,17YC07P01257
17875,VI,Forrest,5913756,2007-12-27,2009-04-21,CORD,1,18YC07P00782
36599,VI,Forrest,5913756,2014-05-22,2014-09-11,CORD,2,18YC14P00315
42077,VI,Forrest,5913756,2015-12-01,2018-01-12,CORD,3,18YC15P01512
20024,IV-S,Newton,5914698,2008-10-09,2011-10-05,CORD,1,51YC08P00075
20025,IV-S,Newton,5914728,2008-10-09,2009-11-04,CORD,1,51YC08P00076
17913,III-S,Hinds,5914965,2007-12-23,2008-12-11,CORD,1,25YC08P00018
39696,V-W,Walthall,5915384,2015-03-19,2015-08-11,CORD,1,74YC15P00041
39698,V-W,Walthall,5915449,2015-03-19,2015-08-11,CORD,1,74YC15P00039
39697,V-W,Walthall,5915473,2015-03-19,2015-08-11,CORD,1,74YC15P00042
18089,VII-E,Jackson,5915775,2007-12-22,2009-09-04,CORD,1,30YC08P00082
18078,I-N,Prentiss,5915813,2008-01-28,2009-12-17,CORD,1,59YC08P00038
17879,V-W,Adams,5916127,2007-12-21,2009-09-29,CORD,1,01YC07P00160
18313,III-N,Yazoo,5916372,2008-02-12,2009-03-24,CORD,1,82YC08P00010
21865,III-N,Yazoo,5916372,2009-07-08,2011-07-26,CORD,2,82YC09P00111
26106,IV-N,Winston,5916445,2010-12-01,2012-05-31,CORD,1,80YC10P00099
26105,IV-N,Winston,5916453,2010-12-01,2012-05-31,CORD,1,80YC10P00098
26104,IV-N,Winston,5916461,2010-12-01,2012-05-31,CORD,1,80YC10P00097
30448,VII-C,Harrison,5917409,2012-06-06,2013-06-24,CORD,1,24YC12P00403
29813,II-E,DeSoto,5917999,2012-04-05,2013-03-13,CORD,1,17YC12P00584
17881,II-E,DeSoto,5918162,2007-12-23,2009-07-29,CORD,1,17YC07P01259
33759,I-S,Monroe,5918480,2013-08-14,2014-06-10,CORD,1,48YC13P00481
29602,IV-S,Lauderdale,5919061,2012-03-08,2012-11-21,CORD,1,38YC12P00158
48898,VI,Forrest,5919339,2017-07-19,NULL,CORD,1,18YC17P00494
34227,VII-W,Hancock,5919452,2013-09-20,2014-09-22,CORD,1,23YC13P00617
33238,II-E,Tate,5919843,2013-06-18,NULL,CORD,1,69YC13P00195
29095,I-S,Itawamba,5920639,2011-12-06,2013-03-27,CORD,1,29YC11P00487
17903,V-W,Warren,5921511,2007-12-18,2007-12-27,CORD,1,75YC07P00403
35592,IV-N,Lowndes,5921872,2014-02-10,NULL,CORD,1,44YC14P00032
35594,IV-N,Lowndes,5921899,2014-02-10,NULL,CORD,1,44YC14P00033
35600,IV-N,Lowndes,5921910,2014-02-10,NULL,CORD,1,44YC14P00037
35552,V-E,Copiah,5922003,2014-02-07,2015-02-13,CORD,1,15YC14P00028
20466,I-N,Prentiss,5922100,2008-12-17,2010-06-16,CORD,1,59YC08P00428
24030,I-S,Itawamba,5922178,2010-03-17,2012-11-20,CORD,1,29YC10P00116
17929,VII-W,Hancock,5922321,2007-12-31,2008-08-04,CORD,1,23YC08P00003
43375,II-E,Grenada,5922488,2016-03-31,2016-04-01,CORD,1,22YC15P00276
40403,VI,Forrest,5922518,2015-06-26,2018-06-14,CORD,1,18YCP00000
20186,VII-C,Harrison,5922550,2008-10-27,2009-08-10,CORD,1,24YC08P00766
20189,VII-C,Harrison,5922569,2008-10-27,2009-01-27,CORD,1,24YC08P00763
20190,VII-C,Harrison,5922577,2008-10-27,2009-01-27,CORD,1,24YC08P00762
